 | 20:11:57 | XXXXXXXXXXXXXXXXXXXX | PCCMPFSLUMP862   | P46V101      | 0000 | 0001 | 53 File not found
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:14:44 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:45 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Quantidade de normas : 0
25/04/2018 | 21:14:45 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0010 | VerNormas:True
25/04/2018 | 21:14:45 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0011 | VerNormas
25/04/2018 | 21:14:45 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0012 | Simony2 Item: 1 Total sinistro 0
25/04/2018 | 21:14:53 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:53 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:14:53 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:14:53 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:14:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:14:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:14:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:14:59 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:15:14 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | *****Usuário logado***** test01
25/04/2018 | 21:15:14 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | 2/2//933311/test01//0
25/04/2018 | 21:15:14 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:15:16 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:15:16 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:15:16 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:15:16 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:04 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:16:04 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:05 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | FGE0017 - Código corretor informado (0351801) não permitido para este usuário(test01 - Corr:0933311)
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:16:06 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:16:16 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:16:16 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:16:16 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:16:16 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | *****Usuário logado***** test01
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | 2/2//933311/test01//0
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | Trace - GFSalvar - Processou mfNormalizaPedido.
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Trace - mfSalvarPedido - Processou GFSalvar.
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0005 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0006 | *****Usuário logado***** test01
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0007 | 2/2//933311/test01//0
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0008 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0009 | Quantidade de normas : 0
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0010 | VerNormas:True
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0011 | VerNormas
25/04/2018 | 21:16:17 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0012 | Simony2 Item: 1 Total sinistro 0
25/04/2018 | 21:16:24 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0001 | Tag DynaTrace: FW1;-1;-1;-1;-1;-1;-1;-1 | KeyDynaTrace 0
25/04/2018 | 21:16:24 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0002 | *****Usuário logado***** test01
25/04/2018 | 21:16:24 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0003 | 2/2//933311/test01//0
25/04/2018 | 21:16:24 | test01               | PCCMPFSLUMP862   | D46O003_1080 | 0000 | 0004 | TipoUsuario=2/TipoAcesso=2/Corretor=933311/CodUserMsp=/prior_multi=0/syasportal.DBO.
25/04/2018 | 21:17:15 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0001 | gpAtualizaIni: saiu sem reescrever
25/04/2018 | 21:17:15 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0002 | Endereço C:\TI\Bitbucket\VB6\P46V999\MAIN_UX_LMI_DLL_KIT\P00MULTI.MDB, Tipo 1
25/04/2018 | 21:17:15 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0003 | AGE0001 - Início do processamento do programa P46V101.
25/04/2018 | 21:17:22 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0004 | [ERR] - FTE0039 - Erro ao obter registro (Erro = -2147217865 - Invalid object name 'Tbm_VR_LMG_Agrav'. - comando: Select top 1 * from Tbm_VR_LMG_Agrav WITH (NOLOCK) ).
25/04/2018 | 21:17:22 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0005 | [ERR] - FTE0038 - Erro ao executar comando SQL: -2147217900 - Incorrect syntax near the keyword 'NOT'. - CREATE TABLE Tbm_VR_LMG_Agrav (   COD_RAMO        INT NOT NULL ,   COD_COBERT      INT NOT NULL ,   COD_TARIF       INT NOT NULL ,   PROP_LMG_VR     INT NOT NULL ,   Percent_Agravo  DOUBLE NOT NULL ) SQL Mensagem: CREATE TABLE Tbm_VR_LMG_Agrav (   COD_RAMO        INT NOT NULL ,   COD_COBERT      INT NOT NULL ,   COD_TARIF       INT NOT NULL ,   PROP_LMG_VR     INT NOT NULL ,   Percent_Agravo  DOUBLE NOT NULL ) msg: 156 - Incorrect syntax near the keyword 'NOT'.
25/04/2018 | 21:18:05 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0006 | AGE0007 - Encerrado processamento do programa P46V101.
25/04/2018 | 21:18:10 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0001 | Endereço C:\TI\Bitbucket\VB6\P46V999\MAIN_UX_LMI_DLL_KIT\P00MULTI.MDB, Tipo 1
25/04/2018 | 21:18:10 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0002 | AGE0001 - Início do processamento do programa P46V101.
25/04/2018 | 21:18:14 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0003 | AGE0004 - Opção selecionada: arquivo - pesquisa cotações, propostas, apólices e protocolo.
25/04/2018 | 21:18:31 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0004 | AGE0001 - gpP46v100Main Início do processamento do programa P46V101.
25/04/2018 | 21:18:31 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0005 | 0 segundos - mfCarregar_101A Objetos 01811336375099743071
25/04/2018 | 21:18:31 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0006 | 0 segundos - mpHabControles 01811336375099743071
25/04/2018 | 21:18:31 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0007 | 0 segundos - mpAtualizaJurosNovo 01811336375099743071
25/04/2018 | 21:18:32 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0008 | 1 segundos - mfPosComum 01811336375099743071
25/04/2018 | 21:18:32 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0009 | 0 segundos - mpAtualizaJurosNovo 01811336375099743071
25/04/2018 | 21:18:33 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0010 | 1 segundos - mpPosItem 01811336375099743071
25/04/2018 | 21:18:34 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0011 | 3 segundos - mfCarregar_101A 01811336375099743071
25/04/2018 | 21:18:54 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0012 | 3 segundos - mfCalPreItem 01811336375099743071 Item: 1
25/04/2018 | 21:19:08 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0013 | 1 segundos - mfCalPreItem 01811336375099743071 Item: 1
25/04/2018 | 21:19:19 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0014 | AGE0007 - Encerrado processamento do programa P46V101.
25/04/2018 | 21:19:29 | lggomes              | PCCMPFSLUMP862   | P46V101      | 0000 | 0015 | AGE0007 - Encerrado processamento do programa P46V101.
